pair_id,source_shard,sample_id,original_side,zoom_band,k_start,k_end,available,full_height,signed_shift_start,latent_shift,latent_band,in_balanced_subset,content_asymmetry,m_top_pre_A,m_top_pre_B,m_top_control_A,m_top_control_B,m_top_treatment_A,m_top_treatment_B,m_bot_pre_A,m_bot_pre_B,m_bot_control_A,m_bot_control_B,m_bot_treatment_A,m_bot_treatment_B,f_top_pre_A,f_top_pre_B,f_top_control_A,f_top_control_B,f_top_treatment_A,f_top_treatment_B,f_bot_pre_A,f_bot_pre_B,f_bot_control_A,f_bot_control_B,f_bot_treatment_A,f_bot_treatment_B,i_top_C0/T0,i_top_C0/T1,i_top_C1/T0,i_top_C1/T1,i_bot_C0/T0,i_bot_C0/T1,i_bot_C1/T0,i_bot_C1/T1,i_g_C0/T0,i_g_C0/T1,i_g_C1/T0,i_g_C1/T1
278,data/1_2024/shard-000477.tar,2798503,START,medium,31,92,123,379,-30.5,1.90625,lt2,True,0.0040976179999999999,0.00091822445392608643,0.00091822445392608643,0.00083106011152267456,0.00083106011152267456,0.00077744573354721069,0.00077744573354721069,0.00013060122728347778,0.00013060122728347778,0.00028110295534133911,0.00028110295534133911,-0.00016446411609649658,-0.00016446411609649658,0,0,0,0,0,0,0,0,0,0,0,0,-5.3614377975463867e-05,-5.3614377975463867e-05,-5.3614377975463867e-05,-5.3614377975463867e-05,-0.00044556707143783569,-0.00044556707143783569,-0.00044556707143783569,-0.00044556707143783569,0.00039195269346237183,0.00039195269346237183,0.00039195269346237183,0.00039195269346237183
279,data/1_2024/shard-000477.tar,2803375,END,medium,17,100,117,373,-41.5,2.59375,2to4,True,0.001506388,0.00123625248670578,0.00123625248670578,0.0010317191481590271,0.0010317191481590271,0.001544952392578125,0.001544952392578125,-0.00019452720880508423,-0.00019250065088272095,-0.00038139522075653076,-0.00038139522075653076,-0.00015854835510253906,-0.00015854835510253906,0,0,0,0,0,0,0,0,0,0,0,0,0.0005132332444190979,0.0005132332444190979,0.0005132332444190979,0.0005132332444190979,0.0002228468656539917,0.0002228468656539917,0.0002228468656539917,0.0002228468656539917,0.0002903863787651062,0.0002903863787651062,0.0002903863787651062,0.0002903863787651062
280,data/1_2024/shard-000477.tar,2811503,END,mild,13,89,102,358,-38,2.375,2to4,False,0.011540517,0.0070109590888023376,0.0070109590888023376,0.0064239650964736938,0.0064239650964736938,0.0066753923892974854,0.0066753923892974854,-0.0018958598375320435,-0.0018958598375320435,-0.001471400260925293,-0.001471400260925293,-0.0014571323990821838,-0.0014571323990821838,0,0,0,0,0,0,0,0,0,0,0,0,0.0002514272928237915,0.0002514272928237915,0.0002514272928237915,0.0002514272928237915,1.4267861843109131e-05,1.4267861843109131e-05,1.4267861843109131e-05,1.4267861843109131e-05,0.00023715943098068237,0.00023715943098068237,0.00023715943098068237,0.00023715943098068237
281,data/1_2024/shard-000477.tar,2813375,END,mild,6,100,106,362,-47,2.9375,2to4,False,0.018168837,0.004881344735622406,0.004881344735622406,0.00486765056848526,0.00486765056848526,0.00507364422082901,0.00507364422082901,-6.2555074691772461e-05,-6.2555074691772461e-05,0.00026879459619522095,0.00026879459619522095,0.00019586086273193359,0.00019586086273193359,0,0,0,0,0,0,0,0,0,0,0,0,0.00020599365234375,0.00020599365234375,0.00020599365234375,0.00020599365234375,-7.2933733463287354e-05,-7.2933733463287354e-05,-7.2933733463287354e-05,-7.2933733463287354e-05,0.00027892738580703735,0.00027892738580703735,0.00027892738580703735,0.00027892738580703735
282,data/1_2024/shard-000477.tar,2819503,START,mild,15,49,64,320,-17,1.0625,lt2,False,0.012443185000000001,0.0079609788954257965,0.0079609788954257965,0.0077505819499492645,0.0077505819499492645,0.0077482759952545166,0.0077482759952545166,0.0028297603130340576,0.0028297603130340576,0.0036659017205238342,0.0036659017205238342,0.0027116164565086365,0.0027116164565086365,0,0,0,0,0,0,0,0,0,0,0,0,-2.3059546947479248e-06,-2.3059546947479248e-06,-2.3059546947479248e-06,-2.3059546947479248e-06,-0.00095428526401519775,-0.00095428526401519775,-0.00095428526401519775,-0.00095428526401519775,0.00095197930932044983,0.00095197930932044983,0.00095197930932044983,0.00095197930932044983
283,data/1_2024/shard-000477.tar,2821375,END,mild,6,58,64,320,-26,1.625,lt2,False,0.0095095630000000004,0.000415019690990448,0.00040124356746673584,0.00060331821441650391,0.00060488283634185791,0.00063972175121307373,0.00063972175121307373,0.0017778575420379639,0.0017778575420379639,0.0018033087253570557,0.0018076226115226746,0.0017384365200996399,0.0017364248633384705,-1.8231570720672607e-05,0,-2.3916363716125488e-06,0,0,0,0,5.0500035285949707e-05,0,6.2584877014160156e-06,0,0,3.4011900424957275e-05,3.4011900424957275e-05,3.483891487121582e-05,3.483891487121582e-05,-6.4872205257415771e-05,-6.6883862018585205e-05,-6.2927603721618652e-05,-6.4939260482788086e-05,9.8884105682373047e-05,0.00010089576244354248,9.7766518592834473e-05,9.9778175354003906e-05
284,data/1_2024/shard-000477.tar,2821503,END,mild,9,94,103,359,-42.5,2.65625,2to4,True,0.0049759670000000004,0.0013294816017150879,0.0013294816017150879,0.0020965337753295898,0.0020965337753295898,0.001960068941116333,0.001960068941116333,0.0042099058628082275,0.0042099058628082275,0.0038690418004989624,0.0038690418004989624,0.0034771859645843506,0.0034771859645843506,0,0,0,0,0,0,0,0,0,0,0,0,-0.00013646483421325684,-0.00013646483421325684,-0.00013646483421325684,-0.00013646483421325684,-0.00039185583591461182,-0.00039185583591461182,-0.00039185583591461182,-0.00039185583591461182,0.00025539100170135498,0.00025539100170135498,0.00025539100170135498,0.00025539100170135498
285,data/1_2024/shard-000477.tar,2826503,START,medium,0,140,140,396,-70,4.375,ge4,False,0.010671318000000001,-0.00031067430973052979,-0.00031067430973052979,0.00074405968189239502,0.00074405968189239502,-0.00063523650169372559,-0.00063523650169372559,-0.00085505843162536621,-0.00085505843162536621,-0.0002565234899520874,-0.0002565234899520874,0.0012902766466140747,0.0012902766466140747,0,0,0,0,0,0,0,0,0,0,0,0,-0.0013792961835861206,-0.0013792961835861206,-0.0013792961835861206,-0.0013792961835861206,0.0015468001365661621,0.0015468001365661621,0.0015468001365661621,0.0015468001365661621,-0.0029260963201522827,-0.0029260963201522827,-0.0029260963201522827,-0.0029260963201522827
286,data/1_2024/shard-000477.tar,2829503,END,mild,11,61,72,328,-25,1.5625,lt2,True,0.0019102769999999999,0.0011432245373725891,0.0011432245373725891,-0.00067678093910217285,-0.00067678093910217285,0.0019538924098014832,0.0019538924098014832,0.0004415363073348999,0.0004415363073348999,0.00043438374996185303,0.00043438374996185303,0.00060713291168212891,0.00060713291168212891,0,0,0,0,0,0,0,0,0,0,0,0,0.002630673348903656,0.002630673348903656,0.002630673348903656,0.002630673348903656,0.00017274916172027588,0.00017274916172027588,0.00017274916172027588,0.00017274916172027588,0.0024579241871833801,0.0024579241871833801,0.0024579241871833801,0.0024579241871833801
287,data/1_2024/shard-000477.tar,2832503,END,medium,29,90,119,375,-30.5,1.90625,lt2,True,0.0060076640000000002,0.00022973120212554932,0.00022973120212554932,0.00060380250215530396,0.00060380250215530396,0.0008936077356338501,0.0008936077356338501,2.0042061805725098e-06,2.0042061805725098e-06,7.2509050369262695e-05,7.2509050369262695e-05,0.00039469450712203979,0.00039469450712203979,0,0,0,0,0,0,0,0,0,0,0,0,0.00028980523347854614,0.00028980523347854614,0.00028980523347854614,0.00028980523347854614,0.0003221854567527771,0.0003221854567527771,0.0003221854567527771,0.0003221854567527771,-3.2380223274230957e-05,-3.2380223274230957e-05,-3.2380223274230957e-05,-3.2380223274230957e-05
288,data/1_2024/shard-000477.tar,2833375,END,mild,31,75,106,362,-22,1.375,lt2,False,0.024768174,-0.0010268688201904297,-0.0010268688201904297,-0.0011548846960067749,-0.0011548846960067749,-0.00059679150581359863,-0.00059679150581359863,0.015614405274391174,0.015614405274391174,0.017027035355567932,0.017027035355567932,0.015910342335700989,0.015910342335700989,0,0,0,0,0,0,0,0,0,0,0,0,0.00055809319019317627,0.00055809319019317627,0.00055809319019317627,0.00055809319019317627,-0.0011166930198669434,-0.0011166930198669434,-0.0011166930198669434,-0.0011166930198669434,0.0016747862100601196,0.0016747862100601196,0.0016747862100601196,0.0016747862100601196
289,data/1_2024/shard-000477.tar,2835503,END,mild,6,96,102,358,-45,2.8125,2to4,True,0.0073211980000000001,0.003174319863319397,0.003174319863319397,0.0044143646955490112,0.0044143646955490112,0.0048074573278427124,0.0048074573278427124,0.01200219988822937,0.01200219988822937,0.012042135000228882,0.012042135000228882,0.012628406286239624,0.012628406286239624,0,0,0,0,0,0,0,0,0,0,0,0,0.00039309263229370117,0.00039309263229370117,0.00039309263229370117,0.00039309263229370117,0.00058627128601074219,0.00058627128601074219,0.00058627128601074219,0.00058627128601074219,-0.00019317865371704102,-0.00019317865371704102,-0.00019317865371704102,-0.00019317865371704102
290,data/1_2024/shard-000477.tar,2864503,START,medium,22,128,150,406,-53,3.3125,2to4,False,0.014560618000000001,-0.00090350210666656494,-0.00090350210666656494,-0.0001473650336265564,-0.0001473650336265564,-0.00035066157579421997,-0.00035066157579421997,-0.0017469078302383423,-0.0017469078302383423,-0.0012709498405456543,-0.0012709498405456543,-0.0015994012355804443,-0.0015994012355804443,0,0,0,0,0,0,0,0,0,0,0,0,-0.00020329654216766357,-0.00020329654216766357,-0.00020329654216766357,-0.00020329654216766357,-0.00032845139503479004,-0.00032845139503479004,-0.00032845139503479004,-0.00032845139503479004,0.00012515485286712646,0.00012515485286712646,0.00012515485286712646,0.00012515485286712646
291,data/1_2024/shard-000477.tar,2875503,START,mild,20,41,61,317,-10.5,0.65625,lt2,False,0.01435224,-0.00017333030700683594,-0.00017333030700683594,-0.00023572146892547607,-0.00023572146892547607,2.0682811737060547e-05,2.0682811737060547e-05,0.0071734711527824402,0.0071734711527824402,0.0063421502709388733,0.0063421502709388733,0.0068560168147087097,0.0068560168147087097,0,0,0,0,0,0,0,0,0,0,0,0,0.00025640428066253662,0.00025640428066253662,0.00025640428066253662,0.00025640428066253662,0.00051386654376983643,0.00051386654376983643,0.00051386654376983643,0.00051386654376983643,-0.0002574622631072998,-0.0002574622631072998,-0.0002574622631072998,-0.0002574622631072998
292,data/1_2024/shard-000477.tar,2878503,START,medium,30,173,203,459,-71.5,4.46875,ge4,True,0.007364921,0.0011283457279205322,0.0011283457279205322,0.0011319480836391449,0.0011319480836391449,0.00082186982035636902,0.00082186982035636902,0.0010582581162452698,0.0010582581162452698,0.0022987015545368195,0.0022987015545368195,0.0015706196427345276,0.0015706196427345276,0,0,0,0,0,0,0,0,0,0,0,0,-0.00031007826328277588,-0.00031007826328277588,-0.00031007826328277588,-0.00031007826328277588,-0.00072808191180229187,-0.00072808191180229187,-0.00072808191180229187,-0.00072808191180229187,0.00041800364851951599,0.00041800364851951599,0.00041800364851951599,0.00041800364851951599
293,data/1_2024/shard-000477.tar,2879503,START,mild,5,101,106,362,-48,3,2to4,False,0.020258859000000001,0.0041272491216659546,0.0041272491216659546,0.0024902671575546265,0.0024902671575546265,0.0032237321138381958,0.0032237321138381958,0.0027221143245697021,0.0027221143245697021,0.0038131177425384521,0.0038131177425384521,0.003241807222366333,0.003241807222366333,0,0,0,0,0,0,0,0,0,0,0,0,0.00073346495628356934,0.00073346495628356934,0.00073346495628356934,0.00073346495628356934,-0.00057131052017211914,-0.00057131052017211914,-0.00057131052017211914,-0.00057131052017211914,0.0013047754764556885,0.0013047754764556885,0.0013047754764556885,0.0013047754764556885
294,data/1_2024/shard-000477.tar,2881375,END,medium,33,95,128,384,-31,1.9375,lt2,True,0.002007797,0.0033787637948989868,0.0033787637948989868,0.0026215612888336182,0.0026215612888336182,0.0022585168480873108,0.0022585168480873108,-0.000575236976146698,-0.000575236976146698,-0.0020919740200042725,-0.0020919740200042725,-0.00017540901899337769,-0.00017540901899337769,0,0,0,0,0,0,0,0,0,0,0,0,-0.00036304444074630737,-0.00036304444074630737,-0.00036304444074630737,-0.00036304444074630737,0.0019165650010108948,0.0019165650010108948,0.0019165650010108948,0.0019165650010108948,-0.0022796094417572021,-0.0022796094417572021,-0.0022796094417572021,-0.0022796094417572021
295,data/1_2024/shard-000477.tar,2886503,START,strong,14,256,270,526,-121,7.5625,ge4,False,0.013673431999999999,0.0061796456575393677,0.0061796456575393677,0.0062531232833862305,0.0062531232833862305,0.0062648802995681763,0.0062648802995681763,-0.0019409023225307465,-0.0019409023225307465,-0.0020760446786880493,-0.0020760446786880493,-0.00091434642672538757,-0.00091434642672538757,0,0,0,0,0,0,0,0,0,0,0,0,1.1757016181945801e-05,1.1757016181945801e-05,1.1757016181945801e-05,1.1757016181945801e-05,0.0011616982519626617,0.0011616982519626617,0.0011616982519626617,0.0011616982519626617,-0.0011499412357807159,-0.0011499412357807159,-0.0011499412357807159,-0.0011499412357807159
296,data/1_2024/shard-000477.tar,2890503,START,medium,25,171,196,452,-73,4.5625,ge4,True,0.0064186160000000003,0.0033608525991439819,0.0033608525991439819,0.0021262317895889282,0.0021262317895889282,0.0020967274904251099,0.0020967274904251099,0.0091333836317062378,0.0091333836317062378,0.0025972723960876465,0.0025972723960876465,0.0060015320777893066,0.0060015320777893066,0,0,0,0,0,0,0,0,0,-1.3738870620727539e-05,0,0,-2.9504299163818359e-05,-2.9504299163818359e-05,-2.9504299163818359e-05,-2.9504299163818359e-05,0.0034042596817016602,0.0034042596817016602,0.0033905208110809326,0.0033905208110809326,-0.0034337639808654785,-0.0034337639808654785,-0.003420025110244751,-0.003420025110244751
297,data/1_2024/shard-000477.tar,2901503,END,mild,9,67,76,332,-29,1.8125,lt2,False,0.0085205100000000002,0.0037831589579582214,0.0037831589579582214,0.0032908543944358826,0.0032908543944358826,0.0049035027623176575,0.0049035027623176575,-0.00049713999032974243,-0.00049713999032974243,-0.00091709941625595093,-0.00091709941625595093,0.0002504885196685791,0.0002504885196685791,0,0,0,0,0,0,0,0,0,0,0,0,0.0016126483678817749,0.0016126483678817749,0.0016126483678817749,0.0016126483678817749,0.00116758793592453,0.00116758793592453,0.00116758793592453,0.00116758793592453,0.00044506043195724487,0.00044506043195724487,0.00044506043195724487,0.00044506043195724487
298,data/1_2024/shard-000477.tar,2918503,END,medium,4,182,186,442,-89,5.5625,ge4,True,0.00097417800000000002,0.0063383579254150391,0.0063383579254150391,0.003155142068862915,0.003155142068862915,0.0064641386270523071,0.0064641386270523071,-0.0014577209949493408,-0.0014577209949493408,-0.0013720244169235229,-0.0013720244169235229,-0.0011996030807495117,-0.0011996030807495117,0,0,0,0,0,0,0,0,0,0,0,0,0.0033089965581893921,0.0033089965581893921,0.0033089965581893921,0.0033089965581893921,0.00017242133617401123,0.00017242133617401123,0.00017242133617401123,0.00017242133617401123,0.0031365752220153809,0.0031365752220153809,0.0031365752220153809,0.0031365752220153809
299,data/1_2024/shard-000477.tar,2927375,END,mild,18,67,85,341,-24.5,1.53125,lt2,False,0.019256829999999999,0.0020952671766281128,0.0020952671766281128,0.0011969730257987976,0.0011969730257987976,0.0025040358304977417,0.0025040358304977417,0.0029913410544395447,0.0029913410544395447,0.0024342760443687439,0.0024342760443687439,0.0040092915296554565,0.0040092915296554565,0,0,0,0,0,0,0,0,0,0,0,0,0.0013070628046989441,0.0013070628046989441,0.0013070628046989441,0.0013070628046989441,0.0015750154852867126,0.0015750154852867126,0.0015750154852867126,0.0015750154852867126,-0.00026795268058776855,-0.00026795268058776855,-0.00026795268058776855,-0.00026795268058776855
300,data/1_2024/shard-000477.tar,2938375,END,mild,11,87,98,354,-38,2.375,2to4,False,0.015465810999999999,0.0020782351493835449,0.0020782351493835449,0.0026825219392776489,0.0026825219392776489,0.0019803345203399658,0.0019803345203399658,0.0020279139280319214,0.0020279139280319214,0.001038283109664917,0.001038283109664917,0.0019445717334747314,0.0019445717334747314,0,0,0,0,0,0,0,0,0,0,0,0,-0.00070218741893768311,-0.00070218741893768311,-0.00070218741893768311,-0.00070218741893768311,0.00090628862380981445,0.00090628862380981445,0.00090628862380981445,0.00090628862380981445,-0.0016084760427474976,-0.0016084760427474976,-0.0016084760427474976,-0.0016084760427474976
301,data/1_2024/shard-000477.tar,2944503,END,medium,35,82,117,373,-23.5,1.46875,lt2,False,0.017677485999999999,0.00057971477508544922,0.00057971477508544922,0.00028283894062042236,0.00028283894062042236,0.00076599419116973877,0.00076599419116973877,0.0032597184181213379,0.0032597184181213379,0.0033595860004425049,0.0033595860004425049,0.0030290335416793823,0.0030290335416793823,0,0,0,0,0,0,0,0,0,0,0,0,0.00048315525054931641,0.00048315525054931641,0.00048315525054931641,0.00048315525054931641,-0.00033055245876312256,-0.00033055245876312256,-0.00033055245876312256,-0.00033055245876312256,0.00081370770931243896,0.00081370770931243896,0.00081370770931243896,0.00081370770931243896
302,data/1_2024/shard-000477.tar,2970503,END,mild,20,85,105,361,-32.5,2.03125,2to4,True,0.0047061960000000002,0.0025001242756843567,0.0025001242756843567,0.0022486969828605652,0.0022486969828605652,0.0027735456824302673,0.0027735456824302673,0.0017119124531745911,0.0017119124531745911,0.0018578767776489258,0.0018578767776489258,0.0017631426453590393,0.0017631426453590393,0,0,0,0,0,0,0,0,0,0,0,0,0.00052484869956970215,0.00052484869956970215,0.00052484869956970215,0.00052484869956970215,-9.4734132289886475e-05,-9.4734132289886475e-05,-9.4734132289886475e-05,-9.4734132289886475e-05,0.00061958283185958862,0.00061958283185958862,0.00061958283185958862,0.00061958283185958862
303,data/1_2024/shard-000477.tar,2975375,END,mild,21,85,106,362,-32,2,2to4,True,0.0048254359999999998,0.0034592151641845703,0.0034592151641845703,0.0029658675193786621,0.0029658675193786621,0.0030695199966430664,0.0030695199966430664,0.0016006976366043091,0.0016006976366043091,0.0022759884595870972,0.0022759884595870972,0.00066393613815307617,0.00066393613815307617,0,0,0,0,0,0,0,0,0,0,0,0,0.0001036524772644043,0.0001036524772644043,0.0001036524772644043,0.0001036524772644043,-0.001612052321434021,-0.001612052321434021,-0.001612052321434021,-0.001612052321434021,0.0017157047986984253,0.0017157047986984253,0.0017157047986984253,0.0017157047986984253
