pair_index,source_shard,sample_id,original_side,zoom_band,k_start,k_end,available,full_height,signed_shift_start,latent_band,in_targeted,in_balanced,M_TOP_new,M_BOT_new,F_TOP_new,F_BOT_new,BB_MINUS_TT_new,M_TOP_frozen,M_BOT_frozen,delta_top,delta_bot
326,data/1_2024/shard-000477.tar,3256503,START,medium,32,141,173,429,-54.5,2to4,true,false,0.0006726682186126709,-0.00060194730758666992,0,0,-0.009523436427116394,0.00067266821861299995,-0.00060194730758699995,-3.290553593493506e-16,3.3003114130458755e-16
327,data/1_2024/shard-000477.tar,3266375,START,medium,4,132,136,392,-64,ge4,true,false,0.0040493644773960114,0.0091716386377811432,0,0,-0.030114781111478806,0.0040493644774000003,0.00917163863778,-3.9889966330086679e-15,1.1431827706687159e-15
328,data/1_2024/shard-000477.tar,3267375,START,mild,29,77,106,362,-24,lt2,false,true,0.0015362650156021118,0.0019560754299163818,0,0,-0.041239112615585327,0.0015362650156,0.00195607542992,2.1118089915672655e-15,-3.6181994900186254e-15
329,data/1_2024/shard-000477.tar,3291503,START,mild,1,105,106,362,-52,2to4,true,true,-0.0014908052980899811,0.0032185539603233337,0,0,-0.022919043898582458,-0.0014908052980899999,0.00321855396032,1.8865117801247777e-17,3.333704839958429e-15
330,data/1_2024/shard-000477.tar,3304503,START,mild,28,57,85,341,-14.5,lt2,false,true,-0.0004869997501373291,0.0015323162078857422,0,0,-0.013527646660804749,-0.00048699975013699999,0.0015323162078900001,-3.2910956945797487e-16,-4.257878771785073e-15
331,data/1_2024/shard-000477.tar,3309503,START,mild,0,85,85,341,-42.5,2to4,true,false,0.0023913532495498657,0.0069006383419036865,0,0,0.057331815361976624,0.0024217814207099998,0.0070169270038600001,-3.0428171160134122e-05,-0.00011628866195631353
332,data/1_2024/shard-000477.tar,3313503,END,mild,21,84,105,361,-31.5,lt2,false,false,0.003695264458656311,0.0080035626888275146,0,0,-0.032228678464889526,0.0036952644586599999,0.0080035626888300005,-3.6888894716646803e-15,-2.4858587410747646e-15
333,data/1_2024/shard-000477.tar,3338503,END,mild,3,103,106,362,-50,2to4,true,false,-0.0035139918327331543,0.0063207298517227173,0,0,-0.071228742599487305,-0.0035139918327300001,0.0063207298517199998,-3.1541609601948295e-15,2.7174443251176683e-15
334,data/1_2024/shard-000477.tar,3357503,START,mild,31,74,105,361,-21.5,lt2,false,true,0.0016406029462814331,0.0010356307029724121,0,0,-0.010146491229534149,0.00164060294628,0.00103563070297,1.4330984315913398e-15,2.4121329933457503e-15
335,data/1_2024/shard-000477.tar,3362375,START,mild,12,84,96,352,-36,2to4,true,true,0.0066996365785598755,0.0023482441902160645,0,0,-0.030662961304187775,0.0066996365785600004,0.0023482441902200001,-1.2490009027033011e-16,-3.9356538861223811e-15
336,data/1_2024/shard-000477.tar,3378375,START,mild,19,45,64,320,-13,lt2,false,true,-0.00045815110206604004,-0.00087343156337738037,-2.549588680267334e-05,0,0.0096262842416763306,-0.00043438374996199999,-0.00088758766651200001,-2.3767352104040048e-05,1.4156103134619637e-05
337,data/1_2024/shard-000477.tar,3378503,START,mild,13,92,105,361,-39.5,2to4,true,false,0.0030886530876159668,0.0071908235549926758,0,0,0.03049439936876297,0.00308865308762,0.00719082355499,-4.0332320816460765e-15,2.6758109616942249e-15
338,data/1_2024/shard-000477.tar,3379375,END,mild,28,79,107,363,-25.5,lt2,false,false,0.00043542683124542236,0.0084338784217834473,0,0,-0.022349268198013306,0.00043542683124500001,0.0084338784217800004,4.2235095629172825e-16,3.4468955467659157e-15
339,data/1_2024/shard-000477.tar,3381375,END,medium,5,123,128,384,-59,2to4,true,true,-6.1064958572387695e-05,0.0037248730659484863,0,0,0.08249346911907196,-6.1064958572400001e-05,0.0037248730659499999,1.2305694657710475e-17,-1.5135462327897642e-15
340,data/1_2024/shard-000477.tar,3382503,START,mild,27,79,106,362,-26,lt2,false,true,0.004160657525062561,0.0028781667351722717,0,0,-0.030900172889232635,0.0041606575250599997,0.0028781667351700001,2.5613192122797557e-15,2.2716203917916289e-15
341,data/1_2024/shard-000477.tar,3383375,END,mild,3,99,102,358,-48,2to4,true,false,0.0019214525818824768,0.0032403767108917236,0,0,0.05254315584897995,0.0019214525818800001,0.0032403767108900002,2.4767514428258863e-15,1.7234477733829578e-15
342,data/1_2024/shard-000477.tar,3403503,START,mild,12,98,110,366,-43,2to4,true,true,0.00061570852994918823,0.0086998492479324341,0,0,0.03081066906452179,0.00061570852994900001,0.0086998492479300003,1.8821749714348357e-16,2.4338170367954604e-15
343,data/1_2024/shard-000477.tar,3404503,START,mild,35,71,106,362,-18,lt2,false,false,0.0042192637920379639,-0.00044584274291992188,0,0,-0.033723793923854828,0.0042192637920400004,-0.00044584274291999999,-2.0365653607967715e-15,7.8116766527580594e-17
344,data/1_2024/shard-000477.tar,3406375,END,mild,7,93,100,356,-43,2to4,true,true,-0.00047796964645385742,0.0063444375991821289,0,0,0.073528841137886047,-0.00047796964645399999,0.0063444375991800004,1.4257258568184383e-16,2.1285057050235423e-15
345,data/1_2024/shard-000477.tar,3409503,END,mild,9,96,105,361,-43.5,2to4,true,false,0.0046823769807815552,-0.00094397366046905518,0,0,-0.012142211198806763,0.00468237698078,-0.00094397366046899999,1.5551795962132076e-15,-5.5185890579512176e-17
346,data/1_2024/shard-000477.tar,3416503,START,mild,18,71,89,345,-26.5,lt2,false,false,0.0016750842332839966,0.0014496147632598877,0,0,0.01005341112613678,0.00167508423328,0.00144961476326,3.9965860482160664e-15,-1.1232334506949826e-16
347,data/1_2024/shard-000477.tar,3434375,START,strong,71,163,234,490,-46,2to4,true,true,0.0017585307359695435,-0.0041872933506965637,0,0,-0.072428710758686066,0.0017585307359699999,-0.0041872933507000002,-4.5644911461639737e-16,3.4364872059100549e-15
348,data/1_2024/shard-000477.tar,3436503,END,mild,26,84,110,366,-29,lt2,false,true,-0.0005830228328704834,0.0032396912574768066,0,0,-0.00063307583332061768,-0.00056505203247099998,0.0033055096864700001,-1.7970800399483419e-05,-6.5818428993193439e-05
349,data/1_2024/shard-000477.tar,3453503,END,mild,11,81,92,348,-35,2to4,true,false,-0.00019845366477966309,0.017397940158843994,0,0,0.03867708146572113,-0.00019845366478,0.017397940158800002,3.369158250998705e-16,4.3992587350771828e-14
350,data/1_2024/shard-000477.tar,3498375,END,medium,55,133,188,444,-39,2to4,true,true,-0.00074131786823272705,0.012989632785320282,0,0,-0.042252369225025177,-0.00074131786823300005,0.0129896327853,2.7300210703185002e-16,2.0282386881120829e-14
351,data/1_2024/shard-000477.tar,3502375,START,mild,24,59,83,339,-17.5,lt2,false,false,0.0020967572927474976,-0.00020000338554382324,0,0,0.035731077194213867,0.0020967572927499999,-0.00020000338554399999,-2.5023386140965442e-15,1.7675205916944936e-16
352,data/1_2024/shard-000477.tar,3508375,START,mild,0,106,106,362,-53,2to4,true,true,0.0041517913341522217,-0.00073713064193725586,0,0,0.012408286333084106,0.0041517913341500004,-0.00073713064193699999,2.2213134109883015e-15,-2.5587171270657905e-16
353,data/1_2024/shard-000477.tar,3509375,START,mild,2,73,75,331,-35.5,2to4,true,true,0.0039225667715072632,0.010025359690189362,0,0,-0.051468662917613983,0.0039225667715099997,0.010025359690200001,-2.7365262833534132e-15,-1.0639059078165758e-14
354,data/1_2024/shard-000477.tar,3511375,START,mild,20,86,106,362,-33,2to4,true,true,0.0063069909811019897,0.0013365596532821655,0,0,0.019639298319816589,0.0063069909811,0.0013365596532799999,1.9897278269453977e-15,2.1655854193225466e-15
355,data/1_2024/shard-000477.tar,3528503,START,medium,33,95,128,384,-31,lt2,false,true,-0.00010827183723449707,0.0012141838669776917,0,0,-0.013099111616611481,-0.000108271837234,0.0012141838669799999,-4.9706603850313558e-16,-2.3082664252216389e-15
356,data/1_2024/shard-000477.tar,3531375,END,medium,10,118,128,384,-54,2to4,true,true,0.00016137957572937012,0.0023918971419334412,0,0,-0.045621022582054138,0.000161379575729,0.0023918971419299999,3.7011951663223908e-16,3.4412576954689911e-15
357,data/1_2024/shard-000477.tar,3531503,END,medium,31,84,115,371,-26.5,lt2,false,true,0.00041224062442779541,-0.0010089129209518433,0,0,-0.0040596947073936462,0.000412240624428,-0.0010089129209499999,-2.0458894994801469e-16,-1.8433605336598546e-15
358,data/1_2024/shard-000477.tar,3533503,START,mild,4,99,103,359,-47.5,2to4,true,false,0.00018244236707687378,0.0063426047563552856,0,0,-0.019799135625362396,0.00018244236707700001,0.0063426047563599998,-1.2622823793162485e-16,-4.7141110459669733e-15
359,data/1_2024/shard-000477.tar,3538503,START,mild,8,98,106,362,-45,2to4,true,true,0.0019086450338363647,-0.00010275840759277344,0,0,0.021809756755828857,0.0019086450338400001,-0.000102758407593,-3.6353298843438964e-15,2.2655759646800222e-16
360,data/1_2024/shard-000477.tar,3541503,START,mild,14,90,104,360,-38,2to4,true,false,0.0024536699056625366,0.0024798139929771423,0,0,0.069882355630397797,0.00245366990566,0.0024798139929799999,2.5365994027470862e-15,-2.8575232458027955e-15
361,data/1_2024/shard-000477.tar,3550503,START,mild,26,79,105,361,-26.5,lt2,false,false,0.0010968297719955444,0.00029642879962921143,0,0,-0.04143071174621582,0.0010968297720000001,0.00029642879962900001,-4.455637248046429e-15,2.1141942363467336e-16
362,data/1_2024/shard-000477.tar,3552375,END,medium,26,110,136,392,-42,2to4,true,false,0.0023684501647949219,0.0055487006902694702,0,0,0.025437615811824799,0.00236845016479,0.0055487006902700002,4.9218441822151959e-15,-5.2995802191091457e-16
363,data/1_2024/shard-000477.tar,3556503,END,medium,60,122,182,438,-31,lt2,false,false,-0.00085484236478805542,0.0021568834781646729,0,0,0.0041293129324913025,-0.00085484236478800002,0.0021568834781599999,-5.5402731014009277e-17,4.6729113634125241e-15
364,data/1_2024/shard-000477.tar,3559503,END,mild,5,79,84,340,-37,2to4,true,false,0.0012516975402832031,0.00031211972236633301,0,0,0.043036505579948425,0.00125169754028,0.000312119722366,3.2031668983911743e-15,3.3301269727892269e-16
365,data/1_2024/shard-000477.tar,3562375,START,medium,37,82,119,375,-22.5,lt2,false,true,-0.00087159126996994019,0.0040230602025985718,0,0,-0.027333490550518036,-0.00087159126997000003,0.0040230602026000003,5.9847959921199845e-17,-1.4285447824669006e-15
366,data/1_2024/shard-000477.tar,3565503,START,mild,11,74,85,341,-31.5,lt2,false,true,-0.0035012662410736084,0.00015902519226074219,0,0,-0.0050542429089546204,-0.0035012662410700002,0.00015902519226100001,-3.6082248300317588e-15,-2.5782327661705295e-16
367,data/1_2024/shard-000477.tar,3601503,END,mild,9,98,107,363,-44.5,2to4,true,false,-0.00037780404090881348,0.0010022148489952087,0,0,0.020685493946075439,-0.00037780404090900001,0.001002214849,1.8653698377613104e-16,-4.7913062406479412e-15
368,data/1_2024/shard-000477.tar,3608503,START,mild,20,78,98,354,-29,lt2,false,false,0.0041306987404823303,0.0060403421521186829,-1.7158687114715576e-05,-1.8708407878875732e-05,-0.09868166595697403,0.0041869580745699997,0.0060590505600000002,-5.6259334087669331e-05,-1.8708407881317356e-05
369,data/1_2024/shard-000477.tar,3611503,START,medium,28,126,154,410,-49,2to4,true,false,0.0021069645881652832,0.0070781335234642029,0,0,-0.0090288296341896057,0.0021069645881699999,0.0070781335234599996,-4.7167131311809385e-15,4.2032349822918036e-15
370,data/1_2024/shard-000477.tar,3638503,END,mild,11,74,85,341,-31.5,lt2,false,false,0.0018433034420013428,0.00080110877752304077,0,0,-0.053782761096954346,0.0018433034420000001,0.00080110877752300001,1.3426759704060487e-15,4.0766001685454967e-17
371,data/1_2024/shard-000477.tar,3651503,START,mild,25,81,106,362,-28,lt2,false,false,-0.0004864037036895752,0.0028490573167800903,0,0,-0.02480471134185791,-0.00059473514556899999,0.00289067625999,0.00010833144187942479,-4.1618943209909692e-05
372,data/1_2024/shard-000477.tar,3654503,START,mild,0,108,108,364,-54,2to4,true,true,0.0042563527822494507,0.0023890137672424316,0,0,0.028610721230506897,0.0042563527822499997,0.00238901376724,-5.4903998014665945e-16,2.4316486324504893e-15
373,data/1_2024/shard-000477.tar,3659503,END,mild,25,74,99,355,-24.5,lt2,false,false,0.00043097138404846191,0.0020456910133361816,0,0,0.043184295296669006,0.00043097138404799999,0.0020456910133400002,4.6192433558744916e-16,-3.8185600514939466e-15
374,data/1_2024/shard-000477.tar,3665503,END,mild,31,74,105,361,-21.5,lt2,false,true,-0.0008096843957901001,0.0018989443778991699,0,0,0.043120861053466797,-0.00080968439579000003,0.0018989443779,-1.0007186052041206e-16,-8.3006518325490219e-16
375,data/1_2024/shard-000477.tar,3668503,END,mild,20,50,70,326,-15,lt2,false,false,0.0019581317901611328,-0.0011998116970062256,0,0,-0.0030320584774017334,0.00195813179016,-0.0011998116970099999,1.132774429812855e-15,3.774324602856538e-15
376,data/1_2024/shard-000477.tar,3670503,END,mild,30,63,93,349,-16.5,lt2,false,true,-0.00013650953769683838,-0.00068537890911102295,0,0,0.037547022104263306,-0.00013650953769700001,-0.00068537890911099996,1.6162743886327657e-16,-2.2985086056692694e-17
377,data/1_2024/shard-000477.tar,3671503,START,mild,12,95,107,363,-41.5,2to4,true,true,0.0053911656141281128,0.0077287852764129639,0,0,-0.018536433577537537,0.0053911656141300002,0.0077287852764100001,-1.8873791418627661e-15,2.9637750587063749e-15
378,data/1_2024/shard-000477.tar,3672375,END,mild,2,104,106,362,-51,2to4,true,true,0.0057985782623291016,0.017510116100311279,0,0,-0.041224315762519836,0.0057985782623300001,0.0175101161003,-8.9858676055598607e-16,1.12791720408012e-14
379,data/1_2024/shard-000477.tar,3674503,START,mild,2,60,62,318,-29,lt2,false,true,0.0036790147423744202,0.0085045099258422852,0,0,0.047779761254787445,0.0036790147423700001,0.0085045099258400005,4.4200754167889045e-15,2.2846308178614549e-15
380,data/1_2024/shard-000477.tar,3682503,END,medium,0,145,145,401,-72.5,ge4,true,false,0.015004634857177734,0.0052894949913024902,0,0,0.013504162430763245,0.0150046348572,0.0052894949913,-2.2265175814162319e-14,2.4901955497647066e-15
381,data/1_2024/shard-000477.tar,3698503,END,mild,4,58,62,318,-27,lt2,false,true,0.0016208961606025696,0.0049524158239364624,0,0,0.025999210774898529,0.0016208961606,0.0049524158239400004,2.5695591487906455e-15,-3.5379685292546981e-15
382,data/1_2024/shard-000477.tar,3702503,START,mild,31,75,106,362,-22,lt2,false,false,0.0011020004749298096,0.0039615556597709656,0,0,0.0081812143325805664,0.00110200047493,0.0039615556597700002,-1.9038590148845458e-16,9.6537361438109315e-16
383,data/1_2024/shard-000477.tar,3722375,END,mild,5,98,103,359,-46.5,2to4,true,true,-0.0027809441089630127,-4.0844082832336426e-05,0,0,-0.026111766695976257,-0.0027809441089599999,-4.0844082832300003e-05,-3.0127809969027197e-15,-3.6422416731934915e-17
384,data/1_2024/shard-000477.tar,3762375,END,mild,17,89,106,362,-36,2to4,true,false,0.0014284253120422363,0.015536516904830933,0,0,0.024898476898670197,0.0014284253120400001,0.015536516904800001,2.2362754009686014e-15,3.0931854300142447e-14
385,data/1_2024/shard-000477.tar,3769503,START,strong,38,179,217,473,-70.5,ge4,true,false,0.0015121996402740479,0.00091600418090820312,0,0,-0.021375715732574463,0.0015121996402700001,0.00091600418090800005,4.0477603907573823e-15,2.0307106690653498e-16
386,data/1_2024/shard-000477.tar,3771503,START,mild,8,73,81,337,-32.5,2to4,true,true,-0.00042902678251266479,0.0017203837633132935,0,0,0.023950479924678802,-0.00042902678251299998,0.0017203837633100001,3.351811016238937e-16,3.2933725191419683e-15
387,data/1_2024/shard-000477.tar,3776503,END,mild,30,77,107,363,-23.5,lt2,false,true,0.0026409924030303955,0.0031680315732955933,0,0,-0.0034764409065246582,0.00264099240303,0.0031680315732999999,3.9551695252271202e-16,-4.4066313098500842e-15
388,data/1_2024/shard-000477.tar,3807503,START,mild,17,85,102,358,-34,2to4,true,true,0.0016266703605651855,0.0070815235376358032,0,0,-0.068438977003097534,0.0016266703605700001,0.0070815235376400004,-4.814508167139131e-15,-4.1971634501258848e-15
389,data/1_2024/shard-000477.tar,3809503,END,medium,21,107,128,384,-43,2to4,true,false,-8.9436769485473633e-05,0.0054700896143913269,0,0,-0.031736671924591064,-8.9436769485500006e-05,0.0054700896143899998,2.6373217845709895e-17,1.3270634591222574e-15
390,data/1_2024/shard-000477.tar,3841503,END,medium,56,149,205,461,-46.5,2to4,true,false,0.0028033331036567688,0.0010386109352111816,0,0,0.0081452503800392151,0.0028033331036600002,0.0010386109352100001,-3.2313561548757974e-15,1.1815635275747027e-15
391,data/1_2024/shard-000477.tar,3843503,START,medium,27,115,142,398,-44,2to4,true,true,-0.002612382173538208,0.007804572582244873,0,0,0.019300580024719238,-0.00261238217354,0.0078045725822400002,1.7919693506840417e-15,4.8728382440188511e-15
392,data/1_2024/shard-000477.tar,3848503,END,mild,2,105,107,363,-51.5,2to4,true,false,0.0014479011297225952,0.0059015154838562012,0,0,0.052847236394882202,0.0014479011297200001,0.0059015154838600002,2.5951463200613034e-15,-3.7990444123892075e-15
393,data/1_2024/shard-000477.tar,3861503,END,mild,5,100,105,361,-47.5,2to4,true,true,0.00020285695791244507,0.012219801545143127,0,0,0.034986600279808044,0.000202856957912,0.0122198015451,4.4506499180529957e-16,4.3126960336259401e-14
394,data/1_2024/shard-000477.tar,3863503,END,mild,23,64,87,343,-20.5,lt2,false,true,0.0014091134071350098,7.3477625846862793e-05,0,0,-0.025290250778198242,0.0014091134071399999,7.3477625846899995e-05,-4.9901489190817827e-15,-3.7201687043408871e-17
395,data/1_2024/shard-000477.tar,3866375,END,medium,11,153,164,420,-71,ge4,true,true,0.00211353600025177,0.0079175233840942383,0,0,0.013501852750778198,0.0021135360002500002,0.0079175233840900004,1.7698516263653374e-15,4.2379294518113397e-15
396,data/1_2024/shard-000477.tar,3868375,END,mild,30,76,106,362,-23,lt2,false,false,-0.0019926875829696655,0.0019132718443870544,0,0,0.0069991946220397949,-0.0019926875829699999,0.00191327184439,3.3436794999452957e-16,-2.9455604622086184e-15
397,data/1_2024/shard-000477.tar,3872375,END,medium,34,95,129,385,-30.5,lt2,false,false,-0.0060659050941467285,0.002045460045337677,0,0,-0.04336211085319519,-0.0060659050941500002,0.0020454600453399998,3.2716884756922582e-15,-2.3227947343329447e-15
398,data/1_2024/shard-000477.tar,3873503,END,mild,9,62,71,327,-26.5,lt2,false,true,-2.3581087589263916e-05,0.00072816014289855957,0,0,-0.047388061881065369,-2.35810875893e-05,0.00072816014289899997,3.6083603553033194e-17,-4.404029224636119e-16
399,data/1_2024/shard-000477.tar,3876503,END,medium,25,93,118,374,-34,2to4,true,true,0.0015304014086723328,-2.4147331714630127e-05,0,0,-0.037151433527469635,0.00153040140867,-2.41473317146e-05,2.3327693943198113e-15,-3.0127267867940954e-17
400,data/1_2024/shard-000477.tar,3889375,END,medium,53,156,209,465,-51.5,2to4,true,false,0.0019037872552871704,0.0050431489944458008,0,0,0.0060890167951583862,0.00200223922729,0.0048129633069000002,-9.8451972002829621e-05,0.00023018568754580061
401,data/1_2024/shard-000477.tar,3893375,START,mild,34,72,106,362,-19,lt2,false,true,0.0012550503015518188,-0.00078362226486206055,0,0,-0.026988610625267029,0.00125505030155,-0.00078362226486200005,1.8188575645616822e-15,-6.0498481224691147e-17
402,data/1_2024/shard-000477.tar,3895503,END,medium,46,120,166,422,-37,2to4,true,false,0.0011842846870422363,0.0041322559118270874,0,0,0.026965156197547913,0.0011842846870400001,0.00413225591183,2.2362754009686014e-15,-2.9126007161650591e-15
403,data/1_2024/shard-000477.tar,3897503,END,mild,16,52,68,324,-18,lt2,false,true,-0.0002721250057220459,2.4691224098205566e-05,0,0,0.02095099538564682,-0.00027212500572199998,2.46912240982e-05,-4.5915962004761113e-17,5.5667005293552618e-18
404,data/1_2024/shard-000477.tar,3900503,END,mild,15,91,106,362,-38,2to4,true,true,-0.0005497857928276062,-0.0023932307958602905,0,0,-0.012174978852272034,-0.00054978579282799998,-0.00239323079586,3.9378222904673521e-16,-2.9056618222611519e-16
405,data/1_2024/shard-000477.tar,3917503,START,mild,9,76,85,341,-33.5,2to4,true,false,0.0030310377478599548,0.0016368329524993896,0,0,0.059462316334247589,0.0030310377478599999,0.0016368329525000001,-4.5102810375396984e-17,-6.10405823109339e-16
406,data/1_2024/shard-000477.tar,3922503,START,mild,1,110,111,367,-54.5,2to4,true,false,0.0024338997900485992,0.0036893114447593689,0,0,0.0282488614320755,0.00243389979005,0.0036893114447599999,-1.4007892068512717e-15,-6.3100566438656358e-16
407,data/1_2024/shard-000477.tar,3925503,END,medium,14,152,166,422,-69,ge4,true,false,0.0065623894333839417,0.023103535175323486,0,0,0.14463070780038834,0.0065623894333800004,0.023103535175300002,3.9412917374193057e-15,2.3484686417774014e-14
408,data/1_2024/shard-000477.tar,3928503,START,mild,2,104,106,362,-51,2to4,true,false,0.0033251047134399414,0.0038900822401046753,0,0,-0.065236732363700867,0.00332510471344,0.0038900822401000002,-5.8546917314217239e-17,4.6750797677574951e-15
409,data/1_2024/shard-000477.tar,3949375,START,mild,15,70,85,341,-27.5,lt2,false,false,-0.00016006827354431152,-1.9900500774383545e-05,0,0,-0.021316491067409515,-0.00016006827354400001,-1.9900500774400001e-05,-3.1151838920939756e-16,1.6456156099256547e-17
410,data/1_2024/shard-000477.tar,3949503,END,mild,13,86,99,355,-36.5,2to4,true,true,-0.0001255422830581665,0.0026458054780960083,0,0,0.016394764184951782,-0.000125542283058,0.0026458054780999999,-1.6650634863946134e-16,-3.9915987182226331e-15
411,data/1_2024/shard-000477.tar,3960375,END,mild,16,69,85,341,-26.5,lt2,false,false,0.0029584094882011414,0.00015918910503387451,0,0,-0.00041246414184570312,0.0029584094881999999,0.00015918910503400001,1.1414480471927391e-15,-1.2549640146519714e-16
412,data/1_2024/shard-000477.tar,3960503,START,mild,27,79,106,362,-26,lt2,false,true,0.001466311514377594,0.00041276216506958008,0,0,0.044983252882957458,0.0014663115143800001,0.00041276216506999999,-2.4060614611798314e-15,-4.1991150140363587e-16
413,data/1_2024/shard-000477.tar,3963503,START,medium,47,111,158,414,-32,2to4,true,false,-0.0025990903377532959,0.0012230426073074341,0,0,-0.052105218172073364,-0.0025990903377499999,0.00122304260731,-3.2959746043559335e-15,-2.5658728614041948e-15
414,data/1_2024/shard-000477.tar,3977503,START,mild,32,74,106,362,-21,lt2,false,true,0.0021271705627441406,0.011719509959220886,0,0,0.01458016037940979,0.0021271705627399998,0.0117195099592,4.1407849371566385e-15,2.0886070650760757e-14
415,data/1_2024/shard-000477.tar,3982375,END,mild,12,69,81,337,-28.5,lt2,false,true,0.0035382062196731567,0.0040219277143478394,0,0,0.0082612186670303345,0.00353820621967,0.00402192771435,3.1567630454087947e-15,-2.1605980893291132e-15
416,data/1_2024/shard-000477.tar,3988375,END,mild,12,73,85,341,-30.5,lt2,false,true,0.0011854022741317749,0.0020120590925216675,0,0,-0.03719659149646759,0.0011854022741300001,0.00201205909252,1.7748389563587708e-15,1.6675029412827058e-15
417,data/1_2024/shard-000477.tar,3995503,START,mild,24,83,107,363,-29.5,lt2,false,false,0.0011097192764282227,0.003794156014919281,0,0,0.0099524706602096558,0.0011097192764300001,0.00379415601492,-1.777441041572736e-15,-7.1904288079238654e-16
418,data/1_2024/shard-000477.tar,4010503,END,mild,5,84,89,345,-39.5,2to4,true,false,-0.0031181573867797852,0.016288600862026215,0,0,0.018002845346927643,-0.0031181573867799998,0.016288600861999999,2.1467203015212988e-16,2.6215141168961509e-14
419,data/1_2024/shard-000477.tar,4011503,END,mild,5,80,85,341,-37.5,2to4,true,false,0.0039095953106880188,0.0054610967636108398,0,0,0.0019840449094772339,0.0039095953106899999,0.0054610967636100002,-1.9810542095655137e-15,8.3960616237277463e-16
420,data/1_2024/shard-000477.tar,4019503,START,mild,2,100,102,358,-49,2to4,true,true,0.0062856525182723999,0.014481961727142334,0,0,-0.019854545593261719,0.0063219070434600002,0.0143399834633,-3.6254525187600327e-05,0.00014197826384233433
421,data/1_2024/shard-000477.tar,4021375,START,mild,29,77,106,362,-24,lt2,false,true,0.00060829520225524902,0.00055068731307983398,0,0,0.0010101273655891418,0.00060829520225499998,0.00055068731307999998,2.4904123901992037e-16,-1.6599135260753073e-16
422,data/1_2024/shard-000477.tar,4023503,END,mild,18,88,106,362,-35,2to4,true,false,0.0061435401439666748,0.0038465261459350586,0,0,0.021840989589691162,0.0061435401439700003,0.00384652614594,-3.3254649034475392e-15,-4.941359821319935e-15
423,data/1_2024/shard-000477.tar,4033503,END,medium,3,120,123,379,-58.5,2to4,true,false,0.0052300766110420227,0.00033274292945861816,0,0,0.084694504737854004,0.00523007661104,0.00033274292945900002,2.0226875729889571e-15,-3.8185600514939466e-16
424,data/1_2024/shard-000477.tar,4058375,END,medium,17,101,118,374,-42,2to4,true,false,0.0032065436244010925,0.0041812136769294739,0,0,-0.034101329743862152,0.0032065436244000001,0.0041812136769300004,1.0924421089963943e-15,-5.2648857495896095e-16
425,data/1_2024/shard-000477.tar,4074503,END,medium,43,95,138,394,-26,lt2,false,false,0.002272874116897583,7.197260856628418e-05,0,0,-0.033700093626976013,0.0022728741168999999,7.1972608566299995e-05,-2.4169034829046865e-15,-1.5815799191132296e-17
426,data/1_2024/shard-000477.tar,4093503,END,mild,31,79,110,366,-24,lt2,false,true,0.0019277632236480713,0.020959287881851196,0,0,0.049817800521850586,0.0019277632236500001,0.020959287881900001,-1.9287956648517124e-15,-4.8804710273131491e-14
427,data/1_2024/shard-000477.tar,4097503,START,mild,17,89,106,362,-36,2to4,true,true,0.0047143325209617615,0.0025212317705154419,0,0,-0.010224692523479462,0.0047143325209599999,0.0025212317705199999,1.7616116898544476e-15,-4.5579859331290606e-15
428,data/1_2024/shard-000477.tar,4105503,END,medium,23,186,209,465,-81.5,ge4,true,false,0.036009132862091064,0.0051785781979560852,0,0,-0.067840501666069031,0.036009132862100002,0.0051785781979599996,-8.9372953482325102e-15,-3.9144035235416652e-15
429,data/1_2024/shard-000477.tar,4107503,START,medium,43,141,184,440,-49,2to4,true,true,0.0050418674945831299,0.0060125738382339478,0,0,0.013426519930362701,0.0050418674945799996,0.0060125738382300004,3.1303085124001484e-15,3.9473632695852245e-15
430,data/1_2024/shard-000477.tar,4109503,START,medium,23,114,137,393,-45.5,2to4,true,false,-0.0011539310216903687,-0.0011452734470367432,0,0,-0.098106861114501953,-0.00115393102169,-0.0011452734470400001,-3.6862873864507151e-16,3.2569433261464553e-15
431,data/1_2024/shard-000477.tar,4115375,START,strong,56,178,234,490,-61,2to4,true,false,0.001207396388053894,0.0040315985679626465,0,0,0.010145962238311768,0.00120739638805,0.0040315985679600002,3.8940205226989377e-15,2.6463206626026192e-15
432,data/1_2024/shard-000477.tar,4116503,END,mild,23,83,106,362,-30,lt2,false,true,0.00081342458724975586,-0.0017065703868865967,0,0,0.033292964100837708,0.00081342458725000002,-0.00170657038689,-2.441623292437356e-16,3.4033106194319984e-15
433,data/1_2024/shard-000477.tar,4119503,START,mild,10,96,106,362,-43,2to4,true,true,0.0010670274496078491,0.011802837252616882,0,0,-0.018451996147632599,0.00106702744961,0.0118028372526,-2.1508402697767437e-15,1.6882328868206287e-14
434,data/1_2024/shard-000477.tar,4123503,END,mild,31,75,106,362,-22,lt2,false,true,-0.0041868090629577637,0.0016746222972869873,0,0,0.025705724954605103,-0.0041868090629599997,0.0016746222972900001,2.2360585605341043e-15,-3.0127809969027197e-15
435,data/1_2024/shard-000477.tar,4131503,END,medium,15,132,147,403,-58.5,2to4,true,true,0.0075221545994281769,0.0071432925760746002,0,0,0.0056042857468128204,0.0075221545994300001,0.0071432925760699997,-1.8231943732516243e-15,4.6004866582904924e-15
