pair_id,source_shard,sample_id,original_side,zoom_band,k_start,k_end,available,full_height,signed_shift_start,M_TOP_PRE,M_TOP_MID,M_TOP_POST,M_BOT_PRE,M_BOT_MID,M_BOT_POST,G_PRE_MID,G_MID_POST,G_PRE_POST,content_asymmetry,in_balanced_subset
459,data/1_2024/shard-000477.tar,4328375,END,medium,15,110,125,381,-47.5,-0.000417433679104,-0.000291094183922,-0.000118613243103,0.0129876732826,0.0108058974147,0.0102254226804,0.00230811536312,0.000752955675125,0.00306107103825,0.000500873,True
460,data/1_2024/shard-000477.tar,4330375,END,mild,18,92,110,366,-37.0,-0.00205811858177,0.00130222737789,0.00117976218462,0.0306113064289,0.0119047909975,0.0173232853413,0.0220668613911,-0.00554095953703,0.016525901854,0.023883931,False
461,data/1_2024/shard-000477.tar,4331375,END,medium,25,164,189,445,-69.5,-0.00501722842455,0.00226540118456,0.00416947901249,0.0174993872643,0.0126465782523,0.0176618769765,0.012135438621,-0.00311122089624,0.0090242177248,0.00963854,False
462,data/1_2024/shard-000477.tar,4336375,END,medium,9,133,142,398,-62.0,-0.00496213138103,0.00329683721066,0.00254087895155,0.00672920048237,0.00226878374815,0.00287240743637,0.0127193853259,-0.00135958194733,0.0113598033786,0.009085745,False
463,data/1_2024/shard-000477.tar,4337503,END,mild,15,91,106,362,-38.0,0.00154885649681,0.00161653757095,-6.75171613693e-05,0.00249551236629,0.00800761580467,0.00881327688694,-0.00544442236423,-0.00248971581459,-0.00793413817883,0.006000161,True
464,data/1_2024/shard-000477.tar,4349503,START,mild,4,102,106,362,-49.0,0.000931918621063,-0.000123679637909,-0.00110309571028,0.00411630421877,0.00187056511641,0.00180877000093,0.00119014084339,-0.000917620956898,0.000272519886494,0.008262314,True
465,data/1_2024/shard-000477.tar,4357375,START,medium,25,135,160,416,-55.0,-0.000937648117542,0.0024885982275,0.00375465303659,0.0137207955122,0.0211672186852,0.0203075706959,-0.00402017682791,0.00212570279837,-0.00189447402954,0.020735092,False
466,data/1_2024/shard-000477.tar,4365375,END,mild,20,86,106,362,-33.0,-0.00027072429657,-0.000243902206421,0.000156044960022,0.00191824883223,0.00483271479607,0.00610502809286,-0.00293404608965,-0.00081417709589,-0.00374822318554,0.003213145,True
467,data/1_2024/shard-000477.tar,4375375,END,mild,13,64,77,333,-25.5,0.00377061590552,0.00677683204412,0.00446026772261,0.00114553421736,0.00414990633726,0.00425616651773,1.84401869774e-06,-0.00242282450199,-0.00242098048329,0.016919643,False
468,data/1_2024/shard-000477.tar,4377375,START,medium,31,97,128,384,-33.0,0.00136031210423,0.000959813594818,0.00016488134861,-4.09781932831e-06,0.00442799925804,0.00480382144451,-0.00483259558678,-0.00117075443268,-0.00600335001945,0.006213054,True
469,data/1_2024/shard-000477.tar,4399375,END,medium,28,100,128,384,-36.0,-0.00178503990173,0.000596091151237,0.00055268406868,0.0112372785807,0.00544056296349,0.00732138752937,0.00817784667015,-0.00192423164845,0.00625361502171,0.010618657,False
470,data/1_2024/shard-000477.tar,4400503,START,medium,21,95,116,372,-37.0,0.00175306200981,0.00232590734959,0.00253803282976,0.00513433665037,0.00443928688765,0.00539932399988,0.0012678951025,-0.000747911632061,0.00051998347044,0.005478114,True
471,data/1_2024/shard-000477.tar,4401503,START,mild,26,85,111,367,-29.5,6.75916671753e-05,0.00157125294209,0.00199317932129,0.000136584043503,-0.00102861225605,-0.00203020870686,0.00266885757446,0.00142352283001,0.00409238040447,0.010156423,False
472,data/1_2024/shard-000477.tar,4402503,END,medium,51,108,159,415,-28.5,0.00104524940252,0.000561133027077,0.00146731734276,0.0014560520649,-0.00057215988636,-0.00128200650215,0.00154409557581,0.00161603093147,0.00316012650728,0.012628078,False
473,data/1_2024/shard-000477.tar,4408503,END,medium,7,112,119,375,-52.5,-0.000426821410656,-0.000710234045982,-0.00131828337908,0.00196881592274,0.000579603016376,0.00101806223392,0.00110580027103,-0.00104650855064,5.92917203903e-05,0.01164335,False
474,data/1_2024/shard-000477.tar,4417375,START,mild,7,99,106,362,-46.0,0.00666216015816,0.00411728024483,0.00458210706711,0.00943140685558,0.0115459114313,0.0110853761435,-0.00465938448906,0.000925362110138,-0.00373402237892,0.001886681,True
475,data/1_2024/shard-000477.tar,4458503,START,mild,6,100,106,362,-47.0,0.00277170538902,0.00256828963757,0.00358907878399,-0.000500701367855,-0.000297978520393,0.000671483576298,-0.000406138598919,5.13270497322e-05,-0.000354811549187,0.017508611,False
476,data/1_2024/shard-000477.tar,4484375,END,medium,7,122,129,385,-57.5,-0.00330752879381,0.000219263136387,-0.000112615525723,0.00340962409973,0.0124414265156,0.0109826028347,-0.00550501048565,0.00112694501877,-0.00437806546688,0.005608171,True
477,data/1_2024/shard-000477.tar,4499503,START,mild,1,61,62,318,-30.0,0.00140565633774,0.00023926794529,0.00115385651588,0.00499182939529,0.00402353703976,0.00311121344566,-0.000198096036911,0.00182691216469,0.00162881612778,0.005723663,True
478,data/1_2024/shard-000477.tar,4554503,START,medium,17,174,191,447,-78.5,-0.00916622579098,-0.000244930386543,0.000273779034615,0.0179575607181,0.0111938491464,0.00758850574493,0.0156850069761,0.00412405282259,0.0198090597987,0.02175653,False
479,data/1_2024/shard-000477.tar,4647375,START,medium,4,195,199,455,-95.5,0.00471312552691,0.00862410664558,0.00627944618464,0.00114588439465,-0.00303129851818,-0.00283784419298,0.00808816403151,-0.00253811478615,0.00555004924536,0.019339077,False
480,data/1_2024/shard-000477.tar,4653375,START,medium,27,94,121,377,-33.5,-0.00196638703346,-0.00028657913208,-0.000248566269875,0.000880047678947,0.00142347812653,0.000820979475975,0.0011363774538,0.000640511512756,0.00177688896656,0.011531457,False
481,data/1_2024/shard-000477.tar,4656375,END,strong,67,185,252,508,-59.0,0.00109443813562,0.00375124812126,0.00426838546991,0.00613912194967,0.00208454579115,0.000467278063297,0.00671138614416,0.0021344050765,0.00884579122066,0.007938147,True
482,data/1_2024/shard-000477.tar,4659503,END,medium,2,123,125,381,-60.5,-0.00593157112598,-0.00150270015001,-0.00189606845379,0.0076597481966,0.0019856095314,0.000352881848812,0.0101030096412,0.00123935937881,0.01134236902,0.033435971,False
483,data/1_2024/shard-000477.tar,4667503,START,strong,91,212,303,559,-60.5,-0.004549510777,0.00406984984875,0.00308463722467,0.0140938311815,0.00574772804976,0.00848804041743,0.0169654637575,-0.00372552499175,0.0132399387658,0.001375377,True
484,data/1_2024/shard-000477.tar,4698503,START,medium,56,119,175,431,-31.5,-0.00332878530025,-0.00164191424847,-0.00273539125919,0.00187577307224,0.00223463773727,0.00171323120594,0.00132800638676,-0.000572070479393,0.000755935907364,0.003299169,True
485,data/1_2024/shard-000477.tar,4701375,START,medium,44,117,161,417,-36.5,0.00330580770969,0.00279498100281,0.0031371563673,0.00435192883015,0.00465106964111,0.00518175959587,-0.000809967517853,-0.000188514590263,-0.000998482108116,0.002413526,True
486,data/1_2024/shard-000477.tar,4762503,START,medium,39,143,182,438,-52.0,0.000716865062714,0.0100525915623,0.00909125804901,0.00712712109089,0.0081098228693,0.0101967453957,0.00835302472115,-0.00304825603962,0.00530476868153,0.00227496,True
487,data/1_2024/shard-000477.tar,4872375,START,medium,2,165,167,423,-81.5,-0.00732182711363,0.00742080062628,0.0112068876624,0.00508941337466,0.003561694175,0.00491864606738,0.0162703469396,0.00242913514376,0.0186994820833,0.023355491,False
488,data/1_2024/shard-000477.tar,4876503,END,medium,12,116,128,384,-52.0,-0.00388142466545,-0.00143979489803,-0.00156237185001,0.00436410307884,0.00321872532368,0.00340004265308,0.00359310209751,-0.000307112932205,0.00328598916531,0.039273508,False
489,data/1_2024/shard-000477.tar,4885375,START,medium,22,111,133,389,-44.5,-0.00154308974743,0.00151155143976,0.0008584856987,0.00461467728019,0.000905502587557,0.00100100040436,0.00676381587982,-0.000748563557863,0.00601525232196,0.014658995,False
490,data/1_2024/shard-000477.tar,4931375,START,medium,48,99,147,403,-25.5,0.0018303245306,0.00187447667122,0.00114384293556,-0.000354900956154,-0.00182519853115,-0.0012220069766,0.00151444971561,-0.0013338252902,0.000180624425411,0.005372562,True
491,data/1_2024/shard-000477.tar,4949503,START,medium,35,108,143,399,-36.5,-0.00297433137894,-0.00199107825756,-4.08291816711e-05,0.00569748878479,0.0100831389427,0.00286628305912,-0.00340239703655,0.00916710495949,0.00576470792294,0.019646779,False
492,data/1_2024/shard-000477.tar,4953503,END,medium,15,164,179,435,-74.5,0.000546887516975,0.0126005858183,0.0191607177258,0.00378109514713,0.00242237746716,0.00155027210712,0.0134124159813,0.00743223726749,0.0208446532488,0.002874464,True
493,data/1_2024/shard-000477.tar,4956375,START,medium,1,127,128,384,-63.0,0.00064443051815,0.00362507998943,0.00321644544601,0.0140931755304,0.0111864507198,0.0119393914938,0.00588737428188,-0.00116157531738,0.0047257989645,0.012193635,False
494,data/1_2024/shard-000477.tar,5055503,START,medium,61,139,200,456,-39.0,-0.00356169044971,3.67909669876e-05,0.000579640269279,0.0239541679621,0.0213905572891,0.020024895668,0.00616209208965,0.00190851092339,0.00807060301304,0.014721941,False
495,data/1_2024/shard-000477.tar,5103375,START,medium,21,137,158,414,-58.0,-0.00412540137768,0.00260312855244,0.00186742842197,0.00700737535954,-0.00117322802544,0.000825047492981,0.0149091333151,-0.00273397564888,0.0121751576662,0.012747973,False
496,data/1_2024/shard-000477.tar,5167503,START,medium,50,103,153,409,-26.5,0.00167508050799,0.00267010554671,0.00253649055958,3.9242208004e-05,-0.00138362497091,-0.000394519418478,0.00241789221764,-0.00112272053957,0.00129517167807,0.019585945,False
497,data/1_2024/shard-000477.tar,5172375,END,medium,27,158,185,441,-65.5,-0.00334503501654,0.000547677278519,0.00101380050182,0.00799890607595,0.0050363689661,0.00552649796009,0.00685524940491,-2.40057706833e-05,0.00683124363422,0.00841926,True
498,data/1_2024/shard-000477.tar,5186503,START,medium,8,120,128,384,-56.0,0.00225634872913,0.00360436737537,0.0044881850481,0.0159314870834,0.00489269196987,0.00690571963787,0.0123868137598,-0.00112920999527,0.0112576037645,0.006378293,True
499,data/1_2024/shard-000477.tar,5191375,END,medium,61,141,202,458,-40.0,0.0001011043787,0.00211979448795,0.00235238671303,0.00416343659163,0.00714676827192,0.00549110770226,-0.000964641571045,0.00188825279474,0.000923611223698,0.012210585,False
500,data/1_2024/shard-000477.tar,5199503,END,medium,33,89,122,378,-28.0,0.00139333307743,0.00226151943207,0.00111423432827,-0.00323405861855,-0.00270213186741,-0.0015209838748,0.0003362596035,-0.00232843309641,-0.00199217349291,0.005024001,True
501,data/1_2024/shard-000477.tar,5203503,START,medium,5,164,169,425,-79.5,0.00673757493496,0.013780221343,0.0157487094402,0.0048386156559,0.00866296887398,0.00963625311852,0.00321829319,0.000995203852654,0.00421349704266,0.003810957,True
502,data/1_2024/shard-000477.tar,5224503,START,medium,41,99,140,396,-29.0,0.00140483677387,0.00157913565636,0.0024836063385,0.004722610116,0.0102598071098,0.00938737392426,-0.00536289811134,0.00177690386772,-0.00358599424362,0.000130743,True
503,data/1_2024/shard-000477.tar,5287375,START,medium,8,115,123,379,-53.5,-0.00476378947496,-0.00100469589233,-0.00210390239954,0.0115222707391,0.00106532871723,0.00291869789362,0.0142160356045,-0.00295257568359,0.0112634599209,0.03242597,False
504,data/1_2024/shard-000477.tar,5295503,END,medium,48,158,206,462,-55.0,-0.002521045506,0.0026094019413,0.00242211669683,0.00484486669302,-0.00130922347307,0.00029581040144,0.0112845376134,-0.00179231911898,0.00949221849442,0.012219548,False
505,data/1_2024/shard-000477.tar,5317503,START,medium,11,114,125,381,-51.5,0.000632382929325,0.000810720026493,0.00202237069607,0.0171289369464,0.0214410796762,0.0227801501751,-0.00413380563259,-0.000127419829369,-0.00426122546196,0.016798504,False
506,data/1_2024/shard-000477.tar,5370503,END,medium,5,135,140,396,-65.0,-0.00426822900772,-0.000677570700645,0.000529482960701,0.0247807651758,0.0211367979646,0.0185186937451,0.00723462551832,0.00382515788078,0.0110597833991,0.012835864,False
507,data/1_2024/shard-000477.tar,5374503,END,medium,51,148,199,455,-48.5,0.00439111143351,0.00322705507278,0.00262805819511,0.00689681619406,-0.000480882823467,-0.000618062913418,0.0062136426568,-0.00046181678772,0.00575182586908,0.01247476,False
508,data/1_2024/shard-000477.tar,5378503,START,strong,85,179,264,520,-47.0,-0.00385014712811,-0.00180585682392,0.000681653618813,0.00746869295835,0.00048865377903,0.000341802835464,0.00902432948351,0.0026343613863,0.0116586908698,0.007625639,True
509,data/1_2024/shard-000477.tar,5388503,START,medium,47,139,186,442,-46.0,-0.00429860502481,-0.000339157879353,-0.00023441016674,0.00239211693406,-0.000651381909847,-0.00138938054442,0.00700294598937,0.000842746347189,0.00784569233656,0.010152407,False
510,data/1_2024/shard-000477.tar,5409503,START,medium,6,191,197,453,-92.5,-0.00419953465462,0.00273627787828,0.00226385891438,0.0294606983662,0.0218653008342,0.0279911756516,0.0145312100649,-0.00659829378128,0.00793291628361,0.005165361,True
511,data/1_2024/shard-000477.tar,5462375,START,medium,11,160,171,427,-74.5,0.0189435482025,0.0108762681484,0.0157449692488,0.00539109110832,0.00372676551342,0.00154208391905,-0.00640295445919,0.00705338269472,0.000650428235531,0.023808949,False
